id,recipe_name,recipe_url,recipe_image,ingredients,raw_ingredients,instructions,createdAt
260,"Baked Beignet Bites",http://pickfreshfoods.com/2013/04/11/baked-beignet-bites/,https://spoonacular.com/recipeImages/baked-beignet-bites-715837.jpg,"1 (1/4-ounce) envelope active dry yeast,1 large egg, lightly beaten,3 cups all-purpose flour,¾ cup milk,Powdered sugar,1 teaspoon salt,¼ cup sugar,¼ cup unsalted butter, softened,3 tablespoons warm water (100° to 110°)","active yeast,egg,flour,milk,powdered sugar,salt,sugar,unsalted butter,water","In a large bowl combine yeast and 3 tablespoons warm water; let mixture stand 5 minutes.Heat milk in a small saucepan over medium heat (do not boil). Once small bubbles begin to form on sides of pan, stir in sugar, butter, and salt. Stir until butter is melted. Remove from heat and cool.To yeast add milk, egg and 2 cups of flour. Stir with wooden spoon. Dough will be very sticky. Gradually stir in enough remaining flour to form a soft dough.Turn dough out onto a floured surface; knead 8 to 10 minutes or until dough is smooth.Place in a greased bowl, turning to dough to coat. Cover and let rise in a warm place 1 hour or until doubled in size.Punch dough down and turn it out onto a floured surface.Roll dough into a large rectangle about  in thickness; cut strips to form 2-inch squares. Place on a floured surface; cover and let rise in a warm place, free from drafts, 30 minutes or until doubled in size.Preheat oven to 400 F.Coat baking tray with cooking spray. Place dough 2 inches apart on to tray.Bake 7-10 minutes. Sprinkle with powdered sugar while still warm.","2016-12-24 15:06:44"
261,"Moroccan chickpea and lentil stew",http://www.foodista.com/recipe/C6DXLHJH/moroccan-chickpea-and-lentil-stew,https://spoonacular.com/recipeImages/Moroccan-chickpea-and-lentil-stew-652417.jpg,"1 cup broccoli,1 can chickpeas, rinsed and drained,2 large carrots, chopped,2 celery stalks, chopped ili 1/3 cup chopped celery root,½ cup cooked lentils,1 cup couscous,Fresh cilantro, optional,2 tsp ground cumin,½ tsp ground turmeric,1 tbs lemon juice,2 tsp olive oil,2 tsp paprika,2-3 tbs tomato paste,Salt and pepper, to taste or 1 tbs Vegeta natur,1 ½ cups water","broccoli,canned chickpeas,carrots,celery stalks,cooked lentils,couscous,fresh cilantro,ground cumin,ground turmeric,lemon juice,olive oil,paprika,tomato paste,vegeta,water","<ol><li>Heat oil in large saucepan over medium-high heat, add onion and cook for about 3 minutes.</li><li>Add celery, carrot and broccoli to pan and saut for about 5 minutes.</li><li>Add in all seasonings and cook additional 1 minute.</li><li>Add water, tomato paste, chickpeas and lentils, bring to a boil. Cover, reduce heat to low and simmer for 20 minutes.</li><li>Meanwhile, cook couscous in separate pan according to package directions.</li><li>Add cilantro and lemon juice to stew and serve over warm couscous.</li></ol>","2016-12-24 15:06:44"
262,"Charlotte Potato Salad",http://www.foodista.com/recipe/8MHQWYGF/charlotte-potato-salad,https://spoonacular.com/recipeImages/Charlotte-Potato-Salad-637458.jpg,"75 grams bacon cubes,1 teaspoon Dijon mustard,Pinch of dried parsley,1/2 Lemon, juiced,40 ml Olive oil,500 grams Charlotte potatoes (or any new potato variety),Salt and freshly ground black pepper,1 stalk Spring onions, finely chopped","bacon,dijon mustard,dried parsley,juice of lemon,olive oil,potatoes,salt and pepper,spring onions","<ol><li>Boil the potatoes in salted water until they are just soft.</li><li>Drain and peel off the skin.</li><li>Whisk together lemon juice, mustard, pepper and salt until blended.</li><li>Then start to slowly beat in the olive oil.</li><li>Add in the spring onions.</li><li>Dry fry the bacon cubes over a low heat for 5 minutes.</li><li>Add the bacon cubes to the dressing.</li><li>Thickly slice the warm potatoes and add to a serving bowl.</li><li>Then pour the dressing over.</li><li>Toss to mix through.</li><li>Sprinkle the parsley over before serving.</li></ol>","2016-12-24 15:06:44"
263,"Blueberry Banana Pancakes",http://www.foodista.com/recipe/QNQXL7YN/blueberry-banana-pancakes,https://spoonacular.com/recipeImages/Blueberry-Banana-Pancakes-635418.jpg,"1/2 teaspoon baking soda,½ cups Banana, Mashed, Divided,Fresh blueberries,½ cups Egg Whites,½ cups Greek Yogurt, Plain,1 teaspoon salt,3/4 cup sugar,1 teaspoon vanilla extract,½ cups Whole Wheat Pastry Flour","baking soda,banana,blueberries,egg whites,plain greek yogurt,salt,sugar,vanilla extract,whole wheat pastry flour","<ol><li>Mix greek yogurt, 1/4 cup banana, egg whites & vanilla extract into a small bowl</li><li>In a separate bowl combine flour, baking soda, sugar, & salt</li><li>Combine and whisk till evenly mixed</li><li>Fold in 1/2 cup blueberries</li><li>Place 1/4-cup batter onto non-stick skillet and cook till bubbles start appearing through the top of the pancake and then flip. NOTE: Cook on medium heat and I flattened out my batter with the spatula to cook more evenly.</li><li>About 1-2 minutes on each side</li><li>For the blueberry sauce:</li><li>In a sauce pan, add remaining banana and blueberries and stir until thick, mashing blueberries, about 5-7 minutes. Pour over top of pancakes.</li><li>Note: I used frozen blueberries for sauce and fresh for pancakes.</li><li>Makes  8 pancakes total  serving size 2</li><li>Calorie per serving (4 pancakes total)  231, Fat: .08, Cholesterol: 0, Sodium: 391, Potassium: 304, Carbs: 42, Fiber: 6.6, Sugar: 12, Protein: 14.3</li></ol>","2016-12-24 15:06:44"
264,"Quick Chicken Enchilada Soup",http://www.foodista.com/recipe/WSQ5JZ7W/quick-chicken-enchilada-soup,https://spoonacular.com/recipeImages/Quick-Chicken-Enchilada-Soup-657579.jpg,"1 (15 oz) can black beans, drained and rinsed,1 (15 oz) can of corn, drained,1 14.5-ounce can diced tomatoes (I used the kind with sweet onion in it),1 (12.5 oz) can Swanson Premium Chunk Chicken, drained and broken up,1 (10 3/4 oz) can Campbell's cream of mushroom soup,1 (10 oz) can enchilada sauce,1 1/2 cups milk (I used skim),shredded cheese,tortilla chips","canned black beans,canned corn,canned tomatoes,chicken,cream of mushroom soup,enchilada sauce,milk,shredded cheese,tortilla chips","<ol><li>In a large sauce pan, combine corn, beans, tomatoes, chicken, enchilada sauce, mushroom soup, and milk.</li><li>Cook over medium heat while stirring for 15 minutes.</li><li>Serve over tortillas chips and topped with shredded cheese.</li></ol>","2016-12-24 15:06:44"
265,"Crepes Suzette",http://www.foodista.com/recipe/KD8ZMRJ6/crepes-suzette,https://spoonacular.com/recipeImages/Crepes-Suzette-640767.jpg,"4 tablespoons butter,3 large eggs,1 1/2 cups all-purpose flour,1/4 cup freshly squeezed lemon juice,1/2 tablespoon lemon zest,3/4 cup cold milk,pinch of salt,1 tablespoon sugar,1/2 cup unsalted butter,3/4 cup cold water,1/4 cup white sugar","butter,eggs,flour,lemon juice,lemon zest,milk,salt,sugar,unsalted butter,water,white sugar","<ol><li>FOR THE CREPES: Combine all liquid ingredients in a blender. Add the dry ingredients and 1/4 cup melted butter; mix on high.</li><li>Let batter rest for 30 minutes.</li><li>Heat a nonstick 10 inch skillet over medium high heat. Brush bottom and sides of pan with a bit of melted butter.</li><li>Ladle 1/2 cup batter into skillet and swirl to coat bottom evenly. Cook until lightly browned, about 1-2 minutes. Using a spatula or your fingers, flip the crepe and cook the other side until lightly browned, about 30 seconds to 1 minute.</li><li>Transfer crepes to a platter. Layer crepes over each other with parchment paper in between.</li><li>If necessary, add more butter to the pan. Repeat with the rest of the batter.</li><li>FOR THE SAUCE: Melt 1/4 cup butter in a skillet over LOW fire. Add the sugar and allow to melt. Be patient. Make sure that the heat is at its lowest. Add the lemon juice and mix well. Add the lemon zest.</li><li>Add the crepes, 3-4 at a time and allow to cook in the sauce for 1 minute. Remove from the pan. Arrange on a plate and pour the sauce over the crepes and serve warm.</li><li>Makes 8 crepes. Serving size is 2 crepes.</li></ol>","2016-12-24 15:06:44"
266,"Easy Cheesy Pizza Casserole",http://www.foodista.com/recipe/ZTHZWCWF/easy-cheesy-pizza-casserole,https://spoonacular.com/recipeImages/Easy-Cheesy-Pizza-Casserole-641893.jpg,"2 1/4 cup baking mix (like Bisquick or Jiffy),pinch of basil,Herbed Parmesan Drop Biscuits,1 lb ground beef or equivalent amount of a ground beef/bulk Italian sausage mix,1 tsp Italian seasoning,1 cup milk,pinch of oregano,1/4 cup grated Parmesan cheese,Additional Parmesan cheese for topping,1 - 26 oz jar of pasta sauce,Pepperoni slices (I used 1/2 of a package of Hormel brand),1 can pizza sauce,1/2 cup shredded aged Provolone,1/8 - 1/2 tsp crushed red pepper flakes,1/2 cup ricotta,2 cups shredded mozzarella,-or-","baking mix,basil,biscuits,ground beef,italian seasoning,milk,oregano,parmesan cheese,parmesan cheese,pasta sauce,pepperoni,pizza sauce,provolone,red pepper flakes,ricotta,shredded mozzarella,or","<ol><li>Brown ground beef in skillet; drain fat.  Mix in pasta or pizza sauce and pepper flakes; set aside.  Mix ricotta cheese with the herbs and Parmesan in a separate bowl; set aside.</li><li>Mix the dry ingredients for the biscuits.  Add milk and stir until combined.</li><li>Preheat oven to 375 degrees.  Spray a 13 x 9 pan with non-stick spray.  Drop biscuit dough by teaspoons in the bottom of pan, spacing evenly.  It's OK if there is space between the dough--it will expand as it's cooked.  Top with ground beef mixture and dot with the ricotta cheese mixture.  Bake at 375 for about 20 min or until biscuits are puffed and beginning to get golden brown.</li><li>Top with mozzarella and provolone cheeses and distribute pepperoni slices evenly over top, increase oven temperature to 425 degrees.  Return to oven and bake until cheeses are melted and beginning to bubble.  This should take about 10 minutes.</li><li>Remove from oven and let stand 5 minutes before slicing and serving.  May be topped with the additional Parmesan cheese.</li></ol>","2016-12-24 15:06:44"
267,"Cheesy Chicken Croissant",http://www.pinkwhen.com/cheesy-chicken-croissant-recipe/,https://spoonacular.com/recipeImages/cheesy-chicken-croissant-715536.jpg,"1 package large croissants,1/4 lb. Monterrey Jack cheese,1 (8oz) package 1/3 less fat cream cheese,1 package oven roasted chicken strips","croissants,jack cheese,low-fat cream cheese,Oven Roasted Chicken Breast","Heat your oven to 350. In a pan on your stove, warm and mix together the chicken, cream cheese, and monterrey jack cheese. While these are melting and mixing together, unroll your croissants from the package. Place two tablespoons of the chicken recipe onto the large end of the croissant, and then roll. Continue until you have all of the croissants rolled together.Bake in the oven for 13-15 minutes, or until croissants are light and flaky. Serve warm.Let me know what you think about this recipe. I love it, and it is great for pairing with a soup for lunch, or change it up and add ham or bacon for a breakfast version!JOIN 500,000 SUBSCRIBERS!Join over 500,000 others who follow PinkWhen on Social Media, the PinkWhen blog, and email. Sign up to receive exclusive bonuses like this FREE Simple Fit Dinners Ebook.Don't wait! You won't want to miss a thing.Success! Now check your email to confirm your subscription and download your FREE ebook.There was an error submitting your subscription. Please try again.First NameEmail AddressSubscribePowered by ConvertKit","2016-12-24 15:06:44"
268,"BBQ” Style Chicken Thighs",http://www.foodista.com/recipe/CS3MK3L2/bbq-style-chicken-thighs,https://spoonacular.com/recipeImages/BBQ-Style-Chicken-Thighs-634511.jpg,"¼ tsp. black pepper,6 chicken thighs with bone in,1 tsp. brown sugar,½ tsp. garlic powder,¼ cup ketchup,1 tablespoon lemon juice or vinegar,¼ tsp. salt,1 tablespoon soy sauce,1 tablespoon Worcestershire sauce","black pepper,bone in chicken thighs,brown sugar,garlic powder,ketchup,lemon juice,salt,soy sauce,worcestershire sauce","<ol><li>Preheat Oven 350 degrees:</li><li>Combine all of the ingredients for the bbq sauce in a small bowl.</li><li>Clean and pat dry the chicken thighs.</li><li>Place in a baking dish and rub the chicken thighs all over with the sauce.</li><li>Place in oven and bake for 40-45 minutes.</li></ol>","2016-12-24 15:06:44"
269,"Cranberry Margarita",http://www.foodista.com/recipe/3QPRFFL5/cranberry-margarita,https://spoonacular.com/recipeImages/Cranberry-Margarita-640383.jpg,"light Karo syrup,16 ounces package of fresh cranberries,3 ounces of Grand Marnier,1 cup freshly squeezed orange juice, about 9 oranges,1 cup sugar,9 ounce of your favorite tequila","rice syrup,cranberries,grand marnier,orange juice,sugar,tequila","<ol><li>In a saucepan over medium heat, melt the cup of sugar in the orange juice. Add the cranberries, reserving some for the skewers, and cook over low heat for 10 minutes. Set aside and let it cool. Blend cranberries in a blender, then strain to make the puree</li><li>In a shaker add crushed ice, 1 1/2 ounces of tequila, 1/2 ounce of Grand Marnier, 2 ounces of cranberry puree and shake to mix.</li><li>Skewer several cranberries onto 10 skewer sticks but leave enough skewer exposed on one end. Lightly brush each cranberry skewer with Karo syrup and then sprinkle extra sugar over the cranberry skewers. Place the cranberry swizzle sticks on wax paper and place in the freezer to set.</li><li>Pour drink into a sugar rimmed martini glass. Add a cranberry swizzle stick for garnish.</li><li>Note: nutritional information does not include sugar on the rim.</li></ol>","2016-12-24 15:06:44"
270,"Authentic Biscochitos",http://www.foodista.com/recipe/DRZDGXTQ/authentic-biscochitos,https://spoonacular.com/recipeImages/Authentic-Biscochitos-633067.jpg,"3 cups all purpose flour,1 teaspoon anise seeds,1 teaspoon baking powder,1/4 cup brandy or rum (I used dark rum),1/4 teaspoon cinnamon,1 egg,1 cup lard,1 teaspoon salt,1/2 cup sugar,2 teaspoons vanilla extract","all purpose flour,anise,baking powder,brandy,cinnamon,egg,lard,salt,sugar,vanilla extract","<ol><li>In stand mixer, cream together lard and sugar on medium speed until fluffy. With mixer running on low, add egg, vanilla extract, brandy, and anise seeds and mix until homogeneous. Add flour, salt, and baking powder and mix just until dough forms into cohesive ball.</li><li>Form dough into two cylinders about 1 1/2 to 2 inches in diameter. Chill for 2 hours or wrap tightly in plastic wrap and store in refrigerator for up to 3 days. For longer storage, freeze logs tightly wrapped for several months. Defrost in refrigerator for 1 day before using.</li><li>Adjust oven rack to middle position and preheat oven to 350F. Combine sugar and cinnamon in small bowl and set aside. Cut cylinders into 1/4 inch disks and on ungreased cookie sheets leaving 1/2-inch gap between cookies. Bake until golden brown, about 12 minutes.</li><li>Dip rim of each cookie into cinnamon sugar mixture. Let cool on racks and store at room temperature in air-tight container for up to 5 days.</li></ol>","2016-12-24 15:06:44"
